id;anbieter;kurzbeschreibung_des_angebotes;website;zeitliche_begrenzung;preis;bezirk;schlagworte;services
310;GSC GameScienceCenter GmbH;ermäßigter Eintritt für Erwachsene;www.gamesciencecenter.de;-;8 Euro;Friedrichshain-Kreuzberg;Kultur, Museum & Ausstellung, Familie;Family Care & Support
1090;HABA Digitalwerkstatt;Für Berlinpass-Inhaber*innen gibt es 75% Ermäßigung auf Kursgebühren.;www.digitalwerkstatt.de;-;siehe Homepage;Mitte;Technik, Bildung, Familie;Cultural Activities & Free Time Activities
1090;HABA Digitalwerkstatt;Für Berlinpass-Inhaber*innen gibt es 75% Ermäßigung auf Kursgebühren.;www.digitalwerkstatt.de;-;siehe Homepage;Mitte;Technik, Bildung, Familie;Work & Education
1090;HABA Digitalwerkstatt;Für Berlinpass-Inhaber*innen gibt es 75% Ermäßigung auf Kursgebühren.;www.digitalwerkstatt.de;-;siehe Homepage;Mitte;Technik, Bildung, Familie;Family Care & Support
223;Hackesche Höfe Kino;Zuschläge für Überlängen, Festivals, Premieren entfallen. Es gibt keine Ausschlusstage.;http://www.hackesche-hoefe.org/Seiten/index2.html;-;4 Euro. Gilt nicht für Fremdveranstaltungen.;Mitte;Kino, Kultur, Familie;Cultural Activities & Free Time Activities
223;Hackesche Höfe Kino;Zuschläge für Überlängen, Festivals, Premieren entfallen. Es gibt keine Ausschlusstage.;http://www.hackesche-hoefe.org/Seiten/index2.html;-;4 Euro. Gilt nicht für Fremdveranstaltungen.;Mitte;Kino, Kultur, Familie;Work & Education
223;Hackesche Höfe Kino;Zuschläge für Überlängen, Festivals, Premieren entfallen. Es gibt keine Ausschlusstage.;http://www.hackesche-hoefe.org/Seiten/index2.html;-;4 Euro. Gilt nicht für Fremdveranstaltungen.;Mitte;Kino, Kultur, Familie;Family Care & Support
628;Hamburger Bahnhof - Museum für Gegenwart - Berlin;freier Eintritt;http://www.hamburgerbahnhof.de;-;freier Eintritt;Mitte;Kultur, Museum & Ausstellung, Bildung, Kunst;Work & Education
628;Hamburger Bahnhof - Museum für Gegenwart - Berlin;freier Eintritt;http://www.hamburgerbahnhof.de;-;freier Eintritt;Mitte;Kultur, Museum & Ausstellung, Bildung, Kunst;Cultural Activities & Free Time Activities
433;Hanf Museum Berlin;ermäßigter Eintritt;www.hanfmuseum.de;-;4 Euro;Mitte;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
433;Hanf Museum Berlin;ermäßigter Eintritt;www.hanfmuseum.de;-;4 Euro;Mitte;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
349;Haus der Kulturen der Welt;ermäßiger Eintritt (viele Veranstaltungen sind auch eintrittsfrei s. Homepage), montags Eintritt frei;http://www.hkw.de;-;-;Mitte;Kultur, Konzert, Museum & Ausstellung, Kunst;Work & Education
349;Haus der Kulturen der Welt;ermäßiger Eintritt (viele Veranstaltungen sind auch eintrittsfrei s. Homepage), montags Eintritt frei;http://www.hkw.de;-;-;Mitte;Kultur, Konzert, Museum & Ausstellung, Kunst;Cultural Activities & Free Time Activities
394;Haus der Sinne;ermäßigter Preis;www.hausdersinneberlin.de;-;Der Preis variiert je nach Veranstaltung.;Pankow;Kultur, Konzert, Tanz;Work & Education
394;Haus der Sinne;ermäßigter Preis;www.hausdersinneberlin.de;-;Der Preis variiert je nach Veranstaltung.;Pankow;Kultur, Konzert, Tanz;Cultural Activities & Free Time Activities
394;Haus der Sinne;ermäßigter Preis;www.hausdersinneberlin.de;-;Der Preis variiert je nach Veranstaltung.;Pankow;Kultur, Konzert, Tanz;Sport & Health
568;Haus der Wannsee-Konferenz;freier Eintritt für alle Besucher*innen;www.ghwk.de;-;freier Eintritt;Steglitz-Zehlendorf;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
568;Haus der Wannsee-Konferenz;freier Eintritt für alle Besucher*innen;www.ghwk.de;-;freier Eintritt;Steglitz-Zehlendorf;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
154;HAYAL - OrientalMoves - Tanzkurse im Zentrum für Orientalischen Tanz und Online;emäßigte Kursgebühren;www.hayal-orientalmoves.de/;-;siehe Homepage;Friedrichshain-Kreuzberg;Tanz, Bildung, Kultur;Sport & Health
154;HAYAL - OrientalMoves - Tanzkurse im Zentrum für Orientalischen Tanz und Online;emäßigte Kursgebühren;www.hayal-orientalmoves.de/;-;siehe Homepage;Friedrichshain-Kreuzberg;Tanz, Bildung, Kultur;Work & Education
793;Hebbel am Ufer;"""3 Euro Ticket""";www.hebbel-am-ufer.de;An der Abendkasse, ausgenommen sind Premieren, Sonder- und Fremdveranstaltungen, keine Reservierungen;3 Euro;Friedrichshain-Kreuzberg;Kultur, Theater;Work & Education
793;Hebbel am Ufer;"""3 Euro Ticket""";www.hebbel-am-ufer.de;An der Abendkasse, ausgenommen sind Premieren, Sonder- und Fremdveranstaltungen, keine Reservierungen;3 Euro;Friedrichshain-Kreuzberg;Kultur, Theater;Cultural Activities & Free Time Activities
808;Heimathafen Neukölln;Berlinpass-Inhaber*innen zahlen den ermäßigten Eintrittspreis.;http://www.heimathafen-neukoelln.de;Die Verfügbarkeit bitte 15 Min. vor Veranstaltungsbeginn an der Abendkasse erfragen. Gilt nur bei Eigenproduktionen und solange der Vorrat reicht. Infos unter Tel. 56821333.;-;Neukölln;Kultur, Theater;Work & Education
808;Heimathafen Neukölln;Berlinpass-Inhaber*innen zahlen den ermäßigten Eintrittspreis.;http://www.heimathafen-neukoelln.de;Die Verfügbarkeit bitte 15 Min. vor Veranstaltungsbeginn an der Abendkasse erfragen. Gilt nur bei Eigenproduktionen und solange der Vorrat reicht. Infos unter Tel. 56821333.;-;Neukölln;Kultur, Theater;Cultural Activities & Free Time Activities
511;Heimatmuseum Zehlendorf;freier Eintritt für alle Besucher*innen;www.heimatmuseum-zehlendorf.de;-;freier Eintritt;Steglitz-Zehlendorf;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
511;Heimatmuseum Zehlendorf;freier Eintritt für alle Besucher*innen;www.heimatmuseum-zehlendorf.de;-;freier Eintritt;Steglitz-Zehlendorf;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
991;Hertha BSC;Ermäßigung bei allen Fußball-Heimspielen im Block 30 (ausgenommen Heimspiele gegen den FC Bayern München, Borussia Dortmund und den 1. FC Union Berlin). Das Angebot ist erhältlich bei Vorlage des Berlinpass in den offiziellen Fanshops von Hertha BSC, solange der Vorrat reicht.;http://www.herthabsc.de/de/service/fanshop/page/113----.html;-;6 Euro;Charlottenburg-Wilmersdorf;Sport & Spiel, Familie;Sport & Health
991;Hertha BSC;Ermäßigung bei allen Fußball-Heimspielen im Block 30 (ausgenommen Heimspiele gegen den FC Bayern München, Borussia Dortmund und den 1. FC Union Berlin). Das Angebot ist erhältlich bei Vorlage des Berlinpass in den offiziellen Fanshops von Hertha BSC, solange der Vorrat reicht.;http://www.herthabsc.de/de/service/fanshop/page/113----.html;-;6 Euro;Charlottenburg-Wilmersdorf;Sport & Spiel, Familie;Family Care & Support
1003;Horst-Dohm-Eisstadion Wilmersdorf;ermäßigter Eintritt;www.horst-dohm-eisstadion.de;-;1,60 Euro;Charlottenburg-Wilmersdorf;Sport & Spiel, Familie;Sport & Health
1003;Horst-Dohm-Eisstadion Wilmersdorf;ermäßigter Eintritt;www.horst-dohm-eisstadion.de;-;1,60 Euro;Charlottenburg-Wilmersdorf;Sport & Spiel, Familie;Family Care & Support
274;Il Kino;ermäßigter Eintritt, täglich ab 9.30 Uhr geöffnet;http://ilkino.de/;-;5 Euro (Mo-Fr tagsüber) und 7 Euro (Mo-Fr ab 18.00 Uhr und Sa-So ab 15.00 Uhr);Neukölln;Kino, Kultur, Familie;Cultural Activities & Free Time Activities
274;Il Kino;ermäßigter Eintritt, täglich ab 9.30 Uhr geöffnet;http://ilkino.de/;-;5 Euro (Mo-Fr tagsüber) und 7 Euro (Mo-Fr ab 18.00 Uhr und Sa-So ab 15.00 Uhr);Neukölln;Kino, Kultur, Familie;Work & Education
274;Il Kino;ermäßigter Eintritt, täglich ab 9.30 Uhr geöffnet;http://ilkino.de/;-;5 Euro (Mo-Fr tagsüber) und 7 Euro (Mo-Fr ab 18.00 Uhr und Sa-So ab 15.00 Uhr);Neukölln;Kino, Kultur, Familie;Family Care & Support
472;Industriesalon Schöneweide;ermäßigter Eintritt;http://industriesalon.de/;-;Erwachsene Berlinpass-Inhaber*innen erhalten für alle Führungen eine Ermäßigung und zahlen 5,00 Euro anstatt 10,00 Euro. Kinder mit Berlinpass zahlen 3,00 Euro. Der Eintritt in den Industriesalon ist generell frei.;Treptow-Köpenick;Kultur, Museum & Ausstellung, Bildung, Technik, Geschichte;Work & Education
472;Industriesalon Schöneweide;ermäßigter Eintritt;http://industriesalon.de/;-;Erwachsene Berlinpass-Inhaber*innen erhalten für alle Führungen eine Ermäßigung und zahlen 5,00 Euro anstatt 10,00 Euro. Kinder mit Berlinpass zahlen 3,00 Euro. Der Eintritt in den Industriesalon ist generell frei.;Treptow-Köpenick;Kultur, Museum & Ausstellung, Bildung, Technik, Geschichte;Cultural Activities & Free Time Activities
994;ISTAF;ermäßigte Tickets der Kategorie 5;www.istaf.de;Nur buchbar über das ISTAF-Büro und im Vorfeld des ISTAF, nicht an der Tageskasse. ISTAF-Hotline: 030-30111 8666;7,50 Euro;Charlottenburg-Wilmersdorf;Sport & Spiel, Familie;Sport & Health
994;ISTAF;ermäßigte Tickets der Kategorie 5;www.istaf.de;Nur buchbar über das ISTAF-Büro und im Vorfeld des ISTAF, nicht an der Tageskasse. ISTAF-Hotline: 030-30111 8666;7,50 Euro;Charlottenburg-Wilmersdorf;Sport & Spiel, Familie;Family Care & Support
709;Jagdschloss Grunewald - Stiftung Preußischer Schlösser und Gärten Berlin-Brandenburg;freier Eintritt;https://www.spsg.de/schloesser-gaerten/objekt/jagdschloss-grunewald/;Bitte beachten Sie die Öffnungszeiten und Hinweise vor Ort.;freier Eintritt;Steglitz-Zehlendorf;Kultur, Museum & Ausstellung, Geschichte, Bildung, Kunst;Work & Education
709;Jagdschloss Grunewald - Stiftung Preußischer Schlösser und Gärten Berlin-Brandenburg;freier Eintritt;https://www.spsg.de/schloesser-gaerten/objekt/jagdschloss-grunewald/;Bitte beachten Sie die Öffnungszeiten und Hinweise vor Ort.;freier Eintritt;Steglitz-Zehlendorf;Kultur, Museum & Ausstellung, Geschichte, Bildung, Kunst;Cultural Activities & Free Time Activities
424;Jüdisches Museum;freier Eintritt ins Museum;www.jmberlin.de;-;freier Eintritt;Friedrichshain-Kreuzberg;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
424;Jüdisches Museum;freier Eintritt ins Museum;www.jmberlin.de;-;freier Eintritt;Friedrichshain-Kreuzberg;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
418;Jugend im Museum e. V. - Standort Charlottenburg-Wilmersdorf: Naturschutzzentrum Ökowerk, Bröhan Museum, Georg Kolbe Museum;50% Ermäßigung auf museumspädagogische Kurse für Kinder, Jugendliche und Familien;www.jugend-im-museum.de;-;-;Charlottenburg-Wilmersdorf;Kultur, Museum & Ausstellung, Natur & Erholung, Familie, Bildung, Kunst;Work & Education
418;Jugend im Museum e. V. - Standort Charlottenburg-Wilmersdorf: Naturschutzzentrum Ökowerk, Bröhan Museum, Georg Kolbe Museum;50% Ermäßigung auf museumspädagogische Kurse für Kinder, Jugendliche und Familien;www.jugend-im-museum.de;-;-;Charlottenburg-Wilmersdorf;Kultur, Museum & Ausstellung, Natur & Erholung, Familie, Bildung, Kunst;Cultural Activities & Free Time Activities
418;Jugend im Museum e. V. - Standort Charlottenburg-Wilmersdorf: Naturschutzzentrum Ökowerk, Bröhan Museum, Georg Kolbe Museum;50% Ermäßigung auf museumspädagogische Kurse für Kinder, Jugendliche und Familien;www.jugend-im-museum.de;-;-;Charlottenburg-Wilmersdorf;Kultur, Museum & Ausstellung, Natur & Erholung, Familie, Bildung, Kunst;Sport & Health
418;Jugend im Museum e. V. - Standort Charlottenburg-Wilmersdorf: Naturschutzzentrum Ökowerk, Bröhan Museum, Georg Kolbe Museum;50% Ermäßigung auf museumspädagogische Kurse für Kinder, Jugendliche und Familien;www.jugend-im-museum.de;-;-;Charlottenburg-Wilmersdorf;Kultur, Museum & Ausstellung, Natur & Erholung, Familie, Bildung, Kunst;Family Care & Support
421;Jugend im Museum e. V. - Standort Friedrichshain-Kreuzberg: Atelier Bunter Jacob in der Berlinischen Galerie, Tierpark Berlin, Werkbundarchiv - Museum der Dinge, JiM Werkstatt Rigaer Straße;50% Ermäßigung auf museumspädagogische Kurse für Kinder, Jugendliche und Familien;www.jugend-im-museum.de;-;-;Friedrichshain-Kreuzberg;Kultur, Museum & Ausstellung, Natur & Erholung, Familie, Bildung, Kunst;Work & Education
421;Jugend im Museum e. V. - Standort Friedrichshain-Kreuzberg: Atelier Bunter Jacob in der Berlinischen Galerie, Tierpark Berlin, Werkbundarchiv - Museum der Dinge, JiM Werkstatt Rigaer Straße;50% Ermäßigung auf museumspädagogische Kurse für Kinder, Jugendliche und Familien;www.jugend-im-museum.de;-;-;Friedrichshain-Kreuzberg;Kultur, Museum & Ausstellung, Natur & Erholung, Familie, Bildung, Kunst;Cultural Activities & Free Time Activities
421;Jugend im Museum e. V. - Standort Friedrichshain-Kreuzberg: Atelier Bunter Jacob in der Berlinischen Galerie, Tierpark Berlin, Werkbundarchiv - Museum der Dinge, JiM Werkstatt Rigaer Straße;50% Ermäßigung auf museumspädagogische Kurse für Kinder, Jugendliche und Familien;www.jugend-im-museum.de;-;-;Friedrichshain-Kreuzberg;Kultur, Museum & Ausstellung, Natur & Erholung, Familie, Bildung, Kunst;Sport & Health
421;Jugend im Museum e. V. - Standort Friedrichshain-Kreuzberg: Atelier Bunter Jacob in der Berlinischen Galerie, Tierpark Berlin, Werkbundarchiv - Museum der Dinge, JiM Werkstatt Rigaer Straße;50% Ermäßigung auf museumspädagogische Kurse für Kinder, Jugendliche und Familien;www.jugend-im-museum.de;-;-;Friedrichshain-Kreuzberg;Kultur, Museum & Ausstellung, Natur & Erholung, Familie, Bildung, Kunst;Family Care & Support
409;Jugend im Museum e. V. - Standort Mitte: Kindergalerie im Bodemuseum;50% Ermäßigung auf museumspädagogische Kurse für Kinder, Jugendliche und Familien;www.jugend-im-museum.de;-;-;Mitte;Kultur, Museum & Ausstellung, Familie, Bildung, Kunst;Work & Education
409;Jugend im Museum e. V. - Standort Mitte: Kindergalerie im Bodemuseum;50% Ermäßigung auf museumspädagogische Kurse für Kinder, Jugendliche und Familien;www.jugend-im-museum.de;-;-;Mitte;Kultur, Museum & Ausstellung, Familie, Bildung, Kunst;Cultural Activities & Free Time Activities
409;Jugend im Museum e. V. - Standort Mitte: Kindergalerie im Bodemuseum;50% Ermäßigung auf museumspädagogische Kurse für Kinder, Jugendliche und Familien;www.jugend-im-museum.de;-;-;Mitte;Kultur, Museum & Ausstellung, Familie, Bildung, Kunst;Family Care & Support
406;Jugend im Museum e. V. - Standort Pankow: Druckgraphik-Atelier-Hartwig;50% Ermäßigung auf museumspädagogische Kurse für Kinder, Jugendliche und Familien;www.jugend-im-museum.de;-;-;Pankow;Kultur, Museum & Ausstellung, Familie, Bildung, Kunst;Work & Education
406;Jugend im Museum e. V. - Standort Pankow: Druckgraphik-Atelier-Hartwig;50% Ermäßigung auf museumspädagogische Kurse für Kinder, Jugendliche und Familien;www.jugend-im-museum.de;-;-;Pankow;Kultur, Museum & Ausstellung, Familie, Bildung, Kunst;Cultural Activities & Free Time Activities
406;Jugend im Museum e. V. - Standort Pankow: Druckgraphik-Atelier-Hartwig;50% Ermäßigung auf museumspädagogische Kurse für Kinder, Jugendliche und Familien;www.jugend-im-museum.de;-;-;Pankow;Kultur, Museum & Ausstellung, Familie, Bildung, Kunst;Family Care & Support
412;Jugend im Museum e. V. - Standort Steglitz Zehlendorf: JIM-Werkstatt Hortensienstraße, Juniormuseum sowie JeverNeun;50% Ermäßigung auf museumspädagogische Kurse für Kinder, Jugendliche und Familien;www.jugend-im-museum.de;-;-;Steglitz-Zehlendorf;Kultur, Museum & Ausstellung, Familie, Bildung, Kunst;Work & Education
412;Jugend im Museum e. V. - Standort Steglitz Zehlendorf: JIM-Werkstatt Hortensienstraße, Juniormuseum sowie JeverNeun;50% Ermäßigung auf museumspädagogische Kurse für Kinder, Jugendliche und Familien;www.jugend-im-museum.de;-;-;Steglitz-Zehlendorf;Kultur, Museum & Ausstellung, Familie, Bildung, Kunst;Cultural Activities & Free Time Activities
412;Jugend im Museum e. V. - Standort Steglitz Zehlendorf: JIM-Werkstatt Hortensienstraße, Juniormuseum sowie JeverNeun;50% Ermäßigung auf museumspädagogische Kurse für Kinder, Jugendliche und Familien;www.jugend-im-museum.de;-;-;Steglitz-Zehlendorf;Kultur, Museum & Ausstellung, Familie, Bildung, Kunst;Family Care & Support
415;Jugend im Museum e. V. - Standort Tempelhof-Schöneberg: Kinder- und Jugendzentrum Burg;50% Ermäßigung auf museumspädagogische Kurse für Kinder, Jugendliche und Familien;www.jugend-im-museum.de;-;-;Tempelhof-Schöneberg;Kultur, Museum & Ausstellung, Familie, Bildung, Kunst;Work & Education
415;Jugend im Museum e. V. - Standort Tempelhof-Schöneberg: Kinder- und Jugendzentrum Burg;50% Ermäßigung auf museumspädagogische Kurse für Kinder, Jugendliche und Familien;www.jugend-im-museum.de;-;-;Tempelhof-Schöneberg;Kultur, Museum & Ausstellung, Familie, Bildung, Kunst;Cultural Activities & Free Time Activities
415;Jugend im Museum e. V. - Standort Tempelhof-Schöneberg: Kinder- und Jugendzentrum Burg;50% Ermäßigung auf museumspädagogische Kurse für Kinder, Jugendliche und Familien;www.jugend-im-museum.de;-;-;Tempelhof-Schöneberg;Kultur, Museum & Ausstellung, Familie, Bildung, Kunst;Family Care & Support
343;JugendKulturService gGmbH;ermäßigter Eintritt für Familienkonzerte mit dem Berliner FamilienPass;www.jugendkulturservice.de;-;siehe Homepage;Berlin mehrere Orte;Kultur, Konzert, Familie;Work & Education
343;JugendKulturService gGmbH;ermäßigter Eintritt für Familienkonzerte mit dem Berliner FamilienPass;www.jugendkulturservice.de;-;siehe Homepage;Berlin mehrere Orte;Kultur, Konzert, Familie;Cultural Activities & Free Time Activities
343;JugendKulturService gGmbH;ermäßigter Eintritt für Familienkonzerte mit dem Berliner FamilienPass;www.jugendkulturservice.de;-;siehe Homepage;Berlin mehrere Orte;Kultur, Konzert, Familie;Family Care & Support
346;JugendKulturService gGmbH;NA;www.jugendkulturservice.de;-;siehe Homepage;Berlin mehrere Orte;Kultur, Konzert, Familie, Sport & Spiel, Kunst;Work & Education
346;JugendKulturService gGmbH;NA;www.jugendkulturservice.de;-;siehe Homepage;Berlin mehrere Orte;Kultur, Konzert, Familie, Sport & Spiel, Kunst;Cultural Activities & Free Time Activities
346;JugendKulturService gGmbH;NA;www.jugendkulturservice.de;-;siehe Homepage;Berlin mehrere Orte;Kultur, Konzert, Familie, Sport & Spiel, Kunst;Family Care & Support
346;JugendKulturService gGmbH;NA;www.jugendkulturservice.de;-;siehe Homepage;Berlin mehrere Orte;Kultur, Konzert, Familie, Sport & Spiel, Kunst;Sport & Health
988;JugendKulturService gGmbH;kostenlose Schwimmkurse für Kinder mit dem Berliner FamilienPass;www.jugendkulturservice.de;-;Auskunft unter 030/23 55 62 0;Berlin mehrere Orte;Sport & Spiel, Familie;Sport & Health
988;JugendKulturService gGmbH;kostenlose Schwimmkurse für Kinder mit dem Berliner FamilienPass;www.jugendkulturservice.de;-;Auskunft unter 030/23 55 62 0;Berlin mehrere Orte;Sport & Spiel, Familie;Family Care & Support
